NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.0153846153846154,0.861538461538462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0.0339622641509434,0.871698113207547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.0524534686971235,0.910321489001692,0.996615905245347,0.998307952622673,0.998307952622673,0.998307952622673,0.998307952622673,0.998307952622673,0.998307952622673,0.998307952622673,0.998307952622673,0.998307952622673,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.0027972027972028,0.0671328671328671,0.897902097902098,0.998601398601399,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.00125470514429109,0.00501882057716437,0.0840652446675031,0.878293601003764,0.996235884567127,0.997490589711418,0.997490589711418,0.997490589711418,0.998745294855709,0.998745294855709,0.998745294855709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0.00598802395209581,0.105389221556886,0.870658682634731,0.992814371257485,0.998802395209581,0.998802395209581,0.998802395209581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0.00650759219088937,0.108459869848156,0.890455531453362,0.994577006507592,0.996746203904555,0.997830802603037,0.998915401301518,0.998915401301518,0.998915401301518,0.998915401301518,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0.00129533678756477,0.00259067357512953,0.0103626943005181,0.132124352331606,0.883419689119171,0.998704663212435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0.00127713920817369,0.00255427841634738,0.00766283524904215,0.114942528735632,0.871008939974457,0.991060025542784,0.998722860791826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0.00630517023959647,0.127364438839849,0.887767969735183,0.997477931904161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0.00122850122850123,0.00737100737100737,0.115479115479115,0.888206388206388,0.996314496314496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0.00303030303030303,0.134848484848485,0.896969696969697,0.993939393939394,0.998484848484848,0.998484848484848,0.998484848484848,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0.00197628458498024,0.00197628458498024,0.00197628458498024,0.00592885375494071,0.122529644268775,0.897233201581028,0.992094861660079,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,0.130208333333333,0.8984375,0.9921875,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0.00401606425702811,0.00401606425702811,0.00401606425702811,0.00401606425702811,0.00401606425702811,0.00401606425702811,0.00401606425702811,0.0120481927710843,0.0120481927710843,0.0160642570281124,0.0240963855421687,0.164658634538153,0.883534136546185,0.995983935742972,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00657894736842105,0.184210526315789,0.835526315789474,0.980263157894737,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925925925925926,0.0277777777777778,0.194444444444444,0.87037037037037,0.981481481481482,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0126582278481013,0.0632911392405063,0.189873417721519,0.848101265822785,0.987341772151899,1,1,1,1,1,1,1,1
0,0,0,0,0,0.0144927536231884,0.0144927536231884,0.0144927536231884,0.0144927536231884,0.0144927536231884,0.0144927536231884,0.0144927536231884,0.0144927536231884,0.0144927536231884,0.0144927536231884,0.0144927536231884,0.0144927536231884,0.0144927536231884,0.0289855072463768,0.173913043478261,0.855072463768116,0.985507246376812,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408163265306122,0.224489795918367,0.918367346938776,0.979591836734694,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217391304347826,0.956521739130435,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333333333,0.933333333333333,0.933333333333333,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.833333333333333,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,1
