0.909090909090909,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00429184549356223,0.914163090128755,0.0815450643776824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.028436018957346,0.894154818325434,0.0774091627172196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0437616387337058,0.883612662942272,0.0726256983240224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000755857898715042,0,0.0574452003023432,0.876795162509448,0.0642479213907785,0,0,0,0,0,0,0,0,0,0.000755857898715042,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.000758725341426404,0,0.0629742033383915,0.869499241274659,0.0660091047040971,0,0.000758725341426404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0017683465959328,0.0760389036251105,0.852343059239611,0.0689655172413793,0,0,0.000884173297966401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0907003444316877,0.831228473019518,0.0757749712973594,0.00229621125143513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.105182926829268,0.807926829268293,0.0838414634146342,0.00304878048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.00210526315789474,0.00210526315789474,0,0.124210526315789,0.785263157894737,0.0821052631578947,0.00421052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.138888888888889,0.753086419753086,0.104938271604938,0.00308641975308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.137184115523466,0.754512635379061,0.104693140794224,0.0036101083032491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.136363636363636,0.727272727272727,0.128099173553719,0.00413223140495868,0.00413223140495868,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.162037037037037,0.689814814814815,0.138888888888889,0.00925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.163551401869159,0.719626168224299,0.11214953271028,0,0,0.00467289719626168,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178343949044586,0.668789808917197,0.140127388535032,0.00636942675159236,0.00636942675159236,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0.672,0.112,0.024,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0121951219512195,0,0,0,0.231707317073171,0.609756097560976,0.146341463414634,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180851063829787,0.648936170212766,0.170212765957447,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225352112676056,0.619718309859155,0.140845070422535,0.0140845070422535,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.64,0.14,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216216216216216,0.648648648648649,0.135135135135135,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0.25,0.25,0.0833333333333333,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0.222222222222222,0.333333333333333,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692307692308,0.461538461538462,0.230769230769231,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.555555555555556,0.111111111111111,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667
