"id","day","t10","daytype","W"
270,2,126,"WtrWd",0.0300207039337474
271,2,127,"WtrWd",0.0303657694962043
272,2,128,"WtrWd",0.0305958132045089
273,2,129,"WtrWd",0.0308258569128134
274,2,130,"WtrWd",0.031055900621118
275,2,131,"WtrWd",0.0312859443294226
276,2,132,"WtrWd",0.0315159880377272
277,2,133,"WtrWd",0.0317460317460317
278,2,134,"WtrWd",0.0319760754543363
279,2,135,"WtrWd",0.0322061191626409
280,2,136,"WtrWd",0.0324361628709455
281,2,137,"WtrWd",0.0326662065792501
282,2,138,"WtrWd",0.0328962502875546
283,2,139,"WtrWd",0.0331262939958592
284,2,140,"WtrWd",0.0333563377041638
285,2,141,"WtrWd",0.0335863814124684
286,2,142,"WtrWd",0.0338164251207729
287,2,143,"WtrWd",0.0225442834138486
288,2,144,"WtrWd",0.0112721417069243
289,3,1,"WtrSat",0.308488612836439
290,3,2,"WtrSat",0.298941798941799
291,3,3,"WtrSat",0.289394985047159
292,3,4,"WtrSat",0.279848171152519
293,3,5,"WtrSat",0.27536231884058
294,3,6,"WtrSat",0.27087646652864
295,3,7,"WtrSat",0.266390614216701
296,3,8,"WtrSat",0.264665286404417
297,3,9,"WtrSat",0.262939958592132
298,3,10,"WtrSat",0.261214630779848
299,3,11,"WtrSat",0.25879917184265
300,3,12,"WtrSat",0.256383712905452
301,3,13,"WtrSat",0.253968253968254
302,3,14,"WtrSat",0.254543363239015
303,3,15,"WtrSat",0.255118472509777
304,3,16,"WtrSat",0.255693581780538
305,3,17,"WtrSat",0.254428341384863
306,3,18,"WtrSat",0.253163100989188
307,3,19,"WtrSat",0.251897860593513
308,3,20,"WtrSat",0.251322751322751
309,3,21,"WtrSat",0.25074764205199
310,3,22,"WtrSat",0.250172532781228
311,3,23,"WtrSat",0.249827467218772
312,3,24,"WtrSat",0.249482401656315
313,3,25,"WtrSat",0.249137336093858
314,3,26,"WtrSat",0.24775707384403
315,3,27,"WtrSat",0.246376811594203
316,3,28,"WtrSat",0.244996549344375
317,3,29,"WtrSat",0.244881527490223
318,3,30,"WtrSat",0.244766505636071
319,3,31,"WtrSat",0.244651483781919
320,3,32,"WtrSat",0.245916724177594
321,3,33,"WtrSat",0.247181964573269
322,3,34,"WtrSat",0.248447204968944
323,3,35,"WtrSat",0.253623188405797
324,3,36,"WtrSat",0.25879917184265
325,3,37,"WtrSat",0.263975155279503
326,3,38,"WtrSat",0.278237865194387
327,3,39,"WtrSat",0.292500575109271
328,3,40,"WtrSat",0.306763285024155
329,3,41,"WtrSat",0.327927306188176
330,3,42,"WtrSat",0.349091327352197
331,3,43,"WtrSat",0.370255348516218
332,3,44,"WtrSat",0.391879457096848
333,3,45,"WtrSat",0.413503565677479
334,3,46,"WtrSat",0.435127674258109
335,3,47,"WtrSat",0.457326892109501
336,3,48,"WtrSat",0.479526109960893
337,3,49,"WtrSat",0.501725327812284
338,3,50,"WtrSat",0.534046468829077
339,3,51,"WtrSat",0.566367609845871
340,3,52,"WtrSat",0.598688750862664
341,3,53,"WtrSat",0.630319760754543
342,3,54,"WtrSat",0.661950770646423
343,3,55,"WtrSat",0.693581780538302
344,3,56,"WtrSat",0.714630779848171
345,3,57,"WtrSat",0.73567977915804
346,3,58,"WtrSat",0.756728778467909
347,3,59,"WtrSat",0.769266160570508
348,3,60,"WtrSat",0.781803542673108
349,3,61,"WtrSat",0.794340924775707
350,3,62,"WtrSat",0.812744421440074
351,3,63,"WtrSat",0.83114791810444
352,3,64,"WtrSat",0.849551414768806
353,3,65,"WtrSat",0.852426961122613
354,3,66,"WtrSat",0.855302507476421
355,3,67,"WtrSat",0.858178053830228
356,3,68,"WtrSat",0.86128364389234
357,3,69,"WtrSat",0.864389233954451
358,3,70,"WtrSat",0.867494824016563
359,3,71,"WtrSat",0.870485392224523
360,3,72,"WtrSat",0.873475960432482
361,3,73,"WtrSat",0.876466528640442
362,3,74,"WtrSat",0.880492293535772
363,3,75,"WtrSat",0.884518058431102
364,3,76,"WtrSat",0.888543823326432
365,3,77,"WtrSat",0.887853692201518
366,3,78,"WtrSat",0.887163561076605
367,3,79,"WtrSat",0.886473429951691
368,3,80,"WtrSat",0.884748102139406
369,3,81,"WtrSat",0.883022774327122
370,3,82,"WtrSat",0.881297446514838
371,3,83,"WtrSat",0.877501725327812
372,3,84,"WtrSat",0.873706004140787
373,3,85,"WtrSat",0.869910282953761
374,3,86,"WtrSat",0.867954911433172
375,3,87,"WtrSat",0.865999539912583
376,3,88,"WtrSat",0.864044168391994
377,3,89,"WtrSat",0.860133425350817
378,3,90,"WtrSat",0.856222682309639
379,3,91,"WtrSat",0.852311939268461
380,3,92,"WtrSat",0.847481021394065
381,3,93,"WtrSat",0.842650103519669
382,3,94,"WtrSat",0.837819185645273
383,3,95,"WtrSat",0.832183114791811
384,3,96,"WtrSat",0.826547043938348
385,3,97,"WtrSat",0.820910973084886
386,3,98,"WtrSat",0.813664596273292
387,3,99,"WtrSat",0.806418219461698
388,3,100,"WtrSat",0.799171842650104
389,3,101,"WtrSat",0.787554635380722
390,3,102,"WtrSat",0.775937428111341
391,3,103,"WtrSat",0.76432022084196
392,3,104,"WtrSat",0.756498734759604
393,3,105,"WtrSat",0.748677248677249
394,3,106,"WtrSat",0.740855762594893
395,3,107,"WtrSat",0.734644582470669
396,3,108,"WtrSat",0.728433402346446
397,3,109,"WtrSat",0.722222222222222
398,3,110,"WtrSat",0.703473659995399
399,3,111,"WtrSat",0.684725097768576
400,3,112,"WtrSat",0.665976535541753
401,3,113,"WtrSat",0.646422820335864
402,3,114,"WtrSat",0.626869105129975
403,3,115,"WtrSat",0.607315389924086
404,3,116,"WtrSat",0.597423510466989
405,3,117,"WtrSat",0.587531631009892
406,3,118,"WtrSat",0.577639751552795
407,3,119,"WtrSat",0.56682769726248
408,3,120,"WtrSat",0.556015642972165
409,3,121,"WtrSat",0.54520358868185
410,3,122,"WtrSat",0.526915113871636
411,3,123,"WtrSat",0.508626639061422
412,3,124,"WtrSat",0.490338164251208
413,3,125,"WtrSat",0.474810213940649
414,3,126,"WtrSat",0.45928226363009
415,3,127,"WtrSat",0.443754313319531
416,3,128,"WtrSat",0.438463308028525
417,3,129,"WtrSat",0.43317230273752
418,3,130,"WtrSat",0.427881297446515
419,3,131,"WtrSat",0.418449505406027
420,3,132,"WtrSat",0.409017713365539
421,3,133,"WtrSat",0.399585921325052
422,3,134,"WtrSat",0.391074304117782
423,3,135,"WtrSat",0.382562686910513
424,3,136,"WtrSat",0.374051069703244
425,3,137,"WtrSat",0.368990108120543
426,3,138,"WtrSat",0.363929146537842
427,3,139,"WtrSat",0.358868184955142
428,3,140,"WtrSat",0.351506786289395
429,3,141,"WtrSat",0.344145387623648
430,3,142,"WtrSat",0.336783988957902
431,3,143,"WtrSat",0.327352196917414
432,3,144,"WtrSat",0.317920404876927
433,4,1,"WtrSun",0.313664596273292
434,4,2,"WtrSun",0.308373590982287
435,4,3,"WtrSun",0.303082585691281
436,4,4,"WtrSun",0.297791580400276
437,4,5,"WtrSun",0.292040487692662
438,4,6,"WtrSun",0.286289394985047
439,4,7,"WtrSun",0.280538302277433
440,4,8,"WtrSun",0.275707384403037
441,4,9,"WtrSun",0.27087646652864
442,4,10,"WtrSun",0.266045548654244
443,4,11,"WtrSun",0.263860133425351
444,4,12,"WtrSun",0.261674718196457
445,4,13,"WtrSun",0.259489302967564
446,4,14,"WtrSun",0.258569128134346
447,4,15,"WtrSun",0.257648953301127
448,4,16,"WtrSun",0.256728778467909
449,4,17,"WtrSun",0.256383712905452
450,4,18,"WtrSun",0.256038647342995
451,4,19,"WtrSun",0.255693581780538
452,4,20,"WtrSun",0.253738210259949
453,4,21,"WtrSun",0.25178283873936
454,4,22,"WtrSun",0.249827467218772
455,4,23,"WtrSun",0.250517598343685
456,4,24,"WtrSun",0.251207729468599
457,4,25,"WtrSun",0.251897860593513
458,4,26,"WtrSun",0.250402576489533
459,4,27,"WtrSun",0.248907292385553
460,4,28,"WtrSun",0.247412008281574
461,4,29,"WtrSun",0.245801702323441
462,4,30,"WtrSun",0.244191396365309
463,4,31,"WtrSun",0.242581090407177
464,4,32,"WtrSun",0.245571658615137
465,4,33,"WtrSun",0.248562226823096
466,4,34,"WtrSun",0.251552795031056
467,4,35,"WtrSun",0.252127904301817
468,4,36,"WtrSun",0.252703013572579
469,4,37,"WtrSun",0.25327812284334
470,4,38,"WtrSun",0.261329652634
471,4,39,"WtrSun",0.269381182424661
472,4,40,"WtrSun",0.277432712215321
473,4,41,"WtrSun",0.293420749942489
474,4,42,"WtrSun",0.309408787669657
475,4,43,"WtrSun",0.325396825396825
476,4,44,"WtrSun",0.344835518748562
477,4,45,"WtrSun",0.364274212100299
478,4,46,"WtrSun",0.383712905452036
479,4,47,"WtrSun",0.399815965033356
480,4,48,"WtrSun",0.415919024614677
481,4,49,"WtrSun",0.432022084195997
482,4,50,"WtrSun",0.453186105360018
483,4,51,"WtrSun",0.47435012652404
484,4,52,"WtrSun",0.495514147688061
485,4,53,"WtrSun",0.519668737060041
486,4,54,"WtrSun",0.543823326432022
487,4,55,"WtrSun",0.567977915804003
488,4,56,"WtrSun",0.594202898550725
489,4,57,"WtrSun",0.620427881297447
490,4,58,"WtrSun",0.646652864044168
491,4,59,"WtrSun",0.653554175293306
492,4,60,"WtrSun",0.660455486542443
493,4,61,"WtrSun",0.66735679779158
494,4,62,"WtrSun",0.668276972624799
495,4,63,"WtrSun",0.669197147458017
496,4,64,"WtrSun",0.670117322291235
497,4,65,"WtrSun",0.668967103749712
498,4,66,"WtrSun",0.66781688520819
499,4,67,"WtrSun",0.666666666666667
500,4,68,"WtrSun",0.668622038187256
501,4,69,"WtrSun",0.670577409707844
502,4,70,"WtrSun",0.672532781228433
503,4,71,"WtrSun",0.669542213020474
504,4,72,"WtrSun",0.666551644812514
505,4,73,"WtrSun",0.663561076604555
506,4,74,"WtrSun",0.659420289855073
507,4,75,"WtrSun",0.65527950310559
508,4,76,"WtrSun",0.651138716356108
509,4,77,"WtrSun",0.650218541522889
510,4,78,"WtrSun",0.649298366689671
511,4,79,"WtrSun",0.648378191856453
512,4,80,"WtrSun",0.647688060731539
513,4,81,"WtrSun",0.646997929606625
514,4,82,"WtrSun",0.646307798481711
515,4,83,"WtrSun",0.647112951460778
516,4,84,"WtrSun",0.647918104439844
517,4,85,"WtrSun",0.64872325741891
518,4,86,"WtrSun",0.642857142857143
519,4,87,"WtrSun",0.636991028295376
520,4,88,"WtrSun",0.631124913733609
521,4,89,"WtrSun",0.631239935587762
522,4,90,"WtrSun",0.631354957441914
523,4,91,"WtrSun",0.631469979296066
524,4,92,"WtrSun",0.625833908442604
525,4,93,"WtrSun",0.620197837589142
526,4,94,"WtrSun",0.61456176673568
527,4,95,"WtrSun",0.609615827007131
528,4,96,"WtrSun",0.604669887278583
529,4,97,"WtrSun",0.599723947550035
530,4,98,"WtrSun",0.59397285484242
531,4,99,"WtrSun",0.588221762134806
532,4,100,"WtrSun",0.582470669427191
533,4,101,"WtrSun",0.579710144927536
534,4,102,"WtrSun",0.576949620427881
535,4,103,"WtrSun",0.574189095928226
536,4,104,"WtrSun",0.570048309178744
537,4,105,"WtrSun",0.565907522429262
538,4,106,"WtrSun",0.561766735679779
539,4,107,"WtrSun",0.560041407867495
540,4,108,"WtrSun",0.55831608005521
541,4,109,"WtrSun",0.556590752242926
542,4,110,"WtrSun",0.538532321141017
543,4,111,"WtrSun",0.520473890039107
544,4,112,"WtrSun",0.502415458937198
545,4,113,"WtrSun",0.478720956981827
546,4,114,"WtrSun",0.455026455026455
547,4,115,"WtrSun",0.431331953071084
548,4,116,"WtrSun",0.428916494133885
549,4,117,"WtrSun",0.426501035196687
550,4,118,"WtrSun",0.424085576259489
551,4,119,"WtrSun",0.421785139176444
552,4,120,"WtrSun",0.419484702093398
553,4,121,"WtrSun",0.417184265010352
554,4,122,"WtrSun",0.41557395905222
555,4,123,"WtrSun",0.413963653094088
556,4,124,"WtrSun",0.412353347135956
557,4,125,"WtrSun",0.409477800782149
558,4,126,"WtrSun",0.406602254428341
559,4,127,"WtrSun",0.403726708074534
560,4,128,"WtrSun",0.402461467678859
561,4,129,"WtrSun",0.401196227283184
562,4,130,"WtrSun",0.399930986887509
563,4,131,"WtrSun",0.398435702783529
564,4,132,"WtrSun",0.396940418679549
565,4,133,"WtrSun",0.395445134575569
566,4,134,"WtrSun",0.387508626639061
567,4,135,"WtrSun",0.379572118702553
568,4,136,"WtrSun",0.371635610766046
569,4,137,"WtrSun",0.36783988957902
570,4,138,"WtrSun",0.364044168391994
571,4,139,"WtrSun",0.360248447204969
572,4,140,"WtrSun",0.353117092247527
573,4,141,"WtrSun",0.345985737290085
574,4,142,"WtrSun",0.338854382332643
575,4,143,"WtrSun",0.330457786979526
576,4,144,"WtrSun",0.322061191626409
577,5,1,"WtrWd",0
578,5,2,"WtrWd",0.000230043708304578
579,5,3,"WtrWd",0.000460087416609156
580,5,4,"WtrWd",0.000690131124913734
581,5,5,"WtrWd",0.000920174833218311
582,5,6,"WtrWd",0.00115021854152289
583,5,7,"WtrWd",0.00138026224982747
584,5,8,"WtrWd",0.00161030595813205
585,5,9,"WtrWd",0.00184034966643662
586,5,10,"WtrWd",0.0020703933747412
587,5,11,"WtrWd",0.00230043708304578
588,5,12,"WtrWd",0.00253048079135036
589,5,13,"WtrWd",0.00276052449965493
590,5,14,"WtrWd",0.00299056820795951
591,5,15,"WtrWd",0.00322061191626409
592,5,16,"WtrWd",0.00345065562456867
593,5,17,"WtrWd",0.00379572118702553
594,5,18,"WtrWd",0.0041407867494824
595,5,19,"WtrWd",0.00448585231193927
596,5,20,"WtrWd",0.00471589602024385
597,5,21,"WtrWd",0.00494593972854842
598,5,22,"WtrWd",0.005175983436853
599,5,23,"WtrWd",0.00540602714515758
600,5,24,"WtrWd",0.00563607085346216
601,5,25,"WtrWd",0.00586611456176674
602,5,26,"WtrWd",0.00609615827007131
603,5,27,"WtrWd",0.00632620197837589
604,5,28,"WtrWd",0.00655624568668047
605,5,29,"WtrWd",0.00678628939498505
606,5,30,"WtrWd",0.00701633310328963
607,5,31,"WtrWd",0.0072463768115942
608,5,32,"WtrWd",0.00747642051989878
609,5,33,"WtrWd",0.00770646422820336
610,5,34,"WtrWd",0.00793650793650794
611,5,35,"WtrWd",0.00816655164481251
612,5,36,"WtrWd",0.00839659535311709
613,5,37,"WtrWd",0.00862663906142167
614,5,38,"WtrWd",0.00885668276972625
615,5,39,"WtrWd",0.00908672647803083
616,5,40,"WtrWd",0.0093167701863354
617,5,41,"WtrWd",0.00954681389463998
618,5,42,"WtrWd",0.00977685760294456
619,5,43,"WtrWd",0.0100069013112491
620,5,44,"WtrWd",0.0102369450195537
621,5,45,"WtrWd",0.0104669887278583
622,5,46,"WtrWd",0.0106970324361629
623,5,47,"WtrWd",0.0109270761444674
624,5,48,"WtrWd",0.011157119852772
625,5,49,"WtrWd",0.0113871635610766
626,5,50,"WtrWd",0.0116172072693812
627,5,51,"WtrWd",0.0118472509776858
628,5,52,"WtrWd",0.0120772946859903
629,5,53,"WtrWd",0.0124223602484472
630,5,54,"WtrWd",0.0127674258109041
631,5,55,"WtrWd",0.0131124913733609
632,5,56,"WtrWd",0.0133425350816655
633,5,57,"WtrWd",0.0135725787899701
634,5,58,"WtrWd",0.0138026224982747
635,5,59,"WtrWd",0.0140326662065793
636,5,60,"WtrWd",0.0142627099148838
637,5,61,"WtrWd",0.0144927536231884
638,5,62,"WtrWd",0.014722797331493
639,5,63,"WtrWd",0.0149528410397976
640,5,64,"WtrWd",0.0151828847481021
641,5,65,"WtrWd",0.0154129284564067
642,5,66,"WtrWd",0.0156429721647113
643,5,67,"WtrWd",0.0158730158730159
644,5,68,"WtrWd",0.0161030595813205
645,5,69,"WtrWd",0.016333103289625
646,5,70,"WtrWd",0.0165631469979296
647,5,71,"WtrWd",0.0167931907062342
648,5,72,"WtrWd",0.0170232344145388
649,5,73,"WtrWd",0.0172532781228433
650,5,74,"WtrWd",0.0174833218311479
