"id","day","t10","daytype","W"
157,2,13,"WtrWd",0.0142348754448399
158,2,14,"WtrWd",0.0154211150652432
159,2,15,"WtrWd",0.0166073546856465
160,2,16,"WtrWd",0.0177935943060498
161,2,17,"WtrWd",0.0195729537366548
162,2,18,"WtrWd",0.0213523131672598
163,2,19,"WtrWd",0.0231316725978648
164,2,20,"WtrWd",0.0243179122182681
165,2,21,"WtrWd",0.0255041518386714
166,2,22,"WtrWd",0.0266903914590747
167,2,23,"WtrWd",0.0278766310794781
168,2,24,"WtrWd",0.0290628706998814
169,2,25,"WtrWd",0.0302491103202847
170,2,26,"WtrWd",0.031435349940688
171,2,27,"WtrWd",0.0326215895610913
172,2,28,"WtrWd",0.0338078291814947
173,2,29,"WtrWd",0.034994068801898
174,2,30,"WtrWd",0.0361803084223013
175,2,31,"WtrWd",0.0373665480427046
176,2,32,"WtrWd",0.0385527876631079
177,2,33,"WtrWd",0.0397390272835113
178,2,34,"WtrWd",0.0409252669039146
179,2,35,"WtrWd",0.0421115065243179
180,2,36,"WtrWd",0.0432977461447212
181,2,37,"WtrWd",0.0444839857651246
182,2,38,"WtrWd",0.0456702253855279
183,2,39,"WtrWd",0.0468564650059312
184,2,40,"WtrWd",0.0480427046263345
185,2,41,"WtrWd",0.0492289442467378
186,2,42,"WtrWd",0.0504151838671412
187,2,43,"WtrWd",0.0516014234875445
188,2,44,"WtrWd",0.0527876631079478
189,2,45,"WtrWd",0.0539739027283511
190,2,46,"WtrWd",0.0551601423487545
191,2,47,"WtrWd",0.0563463819691578
192,2,48,"WtrWd",0.0575326215895611
193,2,49,"WtrWd",0.0587188612099644
194,2,50,"WtrWd",0.0599051008303677
195,2,51,"WtrWd",0.0610913404507711
196,2,52,"WtrWd",0.0622775800711744
197,2,53,"WtrWd",0.0640569395017794
198,2,54,"WtrWd",0.0658362989323843
199,2,55,"WtrWd",0.0676156583629893
200,2,56,"WtrWd",0.0688018979833926
201,2,57,"WtrWd",0.069988137603796
202,2,58,"WtrWd",0.0711743772241993
203,2,59,"WtrWd",0.0723606168446026
204,2,60,"WtrWd",0.0735468564650059
205,2,61,"WtrWd",0.0747330960854092
206,2,62,"WtrWd",0.0759193357058126
207,2,63,"WtrWd",0.0771055753262159
208,2,64,"WtrWd",0.0782918149466192
209,2,65,"WtrWd",0.0794780545670225
210,2,66,"WtrWd",0.0806642941874259
211,2,67,"WtrWd",0.0818505338078292
212,2,68,"WtrWd",0.0830367734282325
213,2,69,"WtrWd",0.0842230130486358
214,2,70,"WtrWd",0.0854092526690391
215,2,71,"WtrWd",0.0865954922894425
216,2,72,"WtrWd",0.0877817319098458
217,2,73,"WtrWd",0.0889679715302491
218,2,74,"WtrWd",0.0901542111506524
219,2,75,"WtrWd",0.0913404507710557
220,2,76,"WtrWd",0.0925266903914591
221,2,77,"WtrWd",0.0937129300118624
222,2,78,"WtrWd",0.0948991696322657
223,2,79,"WtrWd",0.096085409252669
224,2,80,"WtrWd",0.0972716488730724
225,2,81,"WtrWd",0.0984578884934757
226,2,82,"WtrWd",0.099644128113879
227,2,83,"WtrWd",0.100830367734282
228,2,84,"WtrWd",0.102016607354686
229,2,85,"WtrWd",0.103202846975089
230,2,86,"WtrWd",0.104389086595492
231,2,87,"WtrWd",0.105575326215896
232,2,88,"WtrWd",0.106761565836299
233,2,89,"WtrWd",0.108540925266904
234,2,90,"WtrWd",0.110320284697509
235,2,91,"WtrWd",0.112099644128114
236,2,92,"WtrWd",0.113285883748517
237,2,93,"WtrWd",0.114472123368921
238,2,94,"WtrWd",0.115658362989324
239,2,95,"WtrWd",0.116844602609727
240,2,96,"WtrWd",0.11803084223013
241,2,97,"WtrWd",0.119217081850534
242,2,98,"WtrWd",0.120403321470937
243,2,99,"WtrWd",0.12158956109134
244,2,100,"WtrWd",0.122775800711744
245,2,101,"WtrWd",0.123962040332147
246,2,102,"WtrWd",0.12514827995255
247,2,103,"WtrWd",0.126334519572954
248,2,104,"WtrWd",0.127520759193357
249,2,105,"WtrWd",0.12870699881376
250,2,106,"WtrWd",0.129893238434164
251,2,107,"WtrWd",0.131079478054567
252,2,108,"WtrWd",0.13226571767497
253,2,109,"WtrWd",0.133451957295374
254,2,110,"WtrWd",0.134638196915777
255,2,111,"WtrWd",0.13582443653618
256,2,112,"WtrWd",0.137010676156584
257,2,113,"WtrWd",0.138196915776987
258,2,114,"WtrWd",0.13938315539739
259,2,115,"WtrWd",0.140569395017794
260,2,116,"WtrWd",0.141755634638197
261,2,117,"WtrWd",0.1429418742586
262,2,118,"WtrWd",0.144128113879004
263,2,119,"WtrWd",0.145314353499407
264,2,120,"WtrWd",0.14650059311981
265,2,121,"WtrWd",0.147686832740214
266,2,122,"WtrWd",0.148873072360617
267,2,123,"WtrWd",0.15005931198102
268,2,124,"WtrWd",0.151245551601424
269,2,125,"WtrWd",0.153024911032028
270,2,126,"WtrWd",0.154804270462633
271,2,127,"WtrWd",0.156583629893238
272,2,128,"WtrWd",0.157769869513642
273,2,129,"WtrWd",0.158956109134045
274,2,130,"WtrWd",0.160142348754448
275,2,131,"WtrWd",0.161328588374852
276,2,132,"WtrWd",0.162514827995255
277,2,133,"WtrWd",0.163701067615658
278,2,134,"WtrWd",0.164887307236062
279,2,135,"WtrWd",0.166073546856465
280,2,136,"WtrWd",0.167259786476868
281,2,137,"WtrWd",0.168446026097272
282,2,138,"WtrWd",0.169632265717675
283,2,139,"WtrWd",0.170818505338078
284,2,140,"WtrWd",0.172004744958482
285,2,141,"WtrWd",0.173190984578885
286,2,142,"WtrWd",0.174377224199288
287,2,143,"WtrWd",0.116251482799526
288,2,144,"WtrWd",0.0581257413997628
289,3,1,"WtrSat",0.263345195729537
290,3,2,"WtrSat",0.261565836298932
291,3,3,"WtrSat",0.259786476868327
292,3,4,"WtrSat",0.258007117437722
293,3,5,"WtrSat",0.266903914590747
294,3,6,"WtrSat",0.275800711743772
295,3,7,"WtrSat",0.284697508896797
296,3,8,"WtrSat",0.294187425860024
297,3,9,"WtrSat",0.30367734282325
298,3,10,"WtrSat",0.313167259786477
299,3,11,"WtrSat",0.322064056939502
300,3,12,"WtrSat",0.330960854092527
301,3,13,"WtrSat",0.339857651245552
302,3,14,"WtrSat",0.344009489916963
303,3,15,"WtrSat",0.348161328588375
304,3,16,"WtrSat",0.352313167259786
305,3,17,"WtrSat",0.352313167259786
306,3,18,"WtrSat",0.352313167259786
307,3,19,"WtrSat",0.352313167259786
308,3,20,"WtrSat",0.350533807829181
309,3,21,"WtrSat",0.348754448398576
310,3,22,"WtrSat",0.346975088967972
311,3,23,"WtrSat",0.341043890865955
312,3,24,"WtrSat",0.335112692763938
313,3,25,"WtrSat",0.329181494661922
314,3,26,"WtrSat",0.326215895610913
315,3,27,"WtrSat",0.323250296559905
316,3,28,"WtrSat",0.320284697508897
317,3,29,"WtrSat",0.318505338078292
318,3,30,"WtrSat",0.316725978647687
319,3,31,"WtrSat",0.314946619217082
320,3,32,"WtrSat",0.316725978647687
321,3,33,"WtrSat",0.318505338078292
322,3,34,"WtrSat",0.320284697508897
323,3,35,"WtrSat",0.327995255041518
324,3,36,"WtrSat",0.33570581257414
325,3,37,"WtrSat",0.343416370106762
326,3,38,"WtrSat",0.354685646500593
327,3,39,"WtrSat",0.365954922894425
328,3,40,"WtrSat",0.377224199288256
329,3,41,"WtrSat",0.389679715302491
330,3,42,"WtrSat",0.402135231316726
331,3,43,"WtrSat",0.414590747330961
332,3,44,"WtrSat",0.425860023724792
333,3,45,"WtrSat",0.437129300118624
334,3,46,"WtrSat",0.448398576512456
335,3,47,"WtrSat",0.45373665480427
336,3,48,"WtrSat",0.459074733096085
337,3,49,"WtrSat",0.4644128113879
338,3,50,"WtrSat",0.502372479240807
339,3,51,"WtrSat",0.540332147093713
340,3,52,"WtrSat",0.578291814946619
341,3,53,"WtrSat",0.612692763938316
342,3,54,"WtrSat",0.647093712930012
343,3,55,"WtrSat",0.681494661921708
344,3,56,"WtrSat",0.705219454329775
345,3,57,"WtrSat",0.728944246737841
346,3,58,"WtrSat",0.752669039145907
347,3,59,"WtrSat",0.760379596678529
348,3,60,"WtrSat",0.768090154211151
349,3,61,"WtrSat",0.775800711743772
350,3,62,"WtrSat",0.781138790035587
351,3,63,"WtrSat",0.786476868327402
352,3,64,"WtrSat",0.791814946619217
353,3,65,"WtrSat",0.797153024911032
354,3,66,"WtrSat",0.802491103202847
355,3,67,"WtrSat",0.807829181494662
356,3,68,"WtrSat",0.813167259786477
357,3,69,"WtrSat",0.818505338078292
358,3,70,"WtrSat",0.823843416370107
359,3,71,"WtrSat",0.824436536180308
360,3,72,"WtrSat",0.82502965599051
361,3,73,"WtrSat",0.825622775800712
362,3,74,"WtrSat",0.812574139976275
363,3,75,"WtrSat",0.799525504151839
364,3,76,"WtrSat",0.786476868327402
365,3,77,"WtrSat",0.784697508896797
366,3,78,"WtrSat",0.782918149466192
367,3,79,"WtrSat",0.781138790035587
368,3,80,"WtrSat",0.780545670225386
369,3,81,"WtrSat",0.779952550415184
370,3,82,"WtrSat",0.779359430604982
371,3,83,"WtrSat",0.771055753262159
372,3,84,"WtrSat",0.762752075919336
373,3,85,"WtrSat",0.754448398576512
374,3,86,"WtrSat",0.749703440094899
375,3,87,"WtrSat",0.744958481613286
376,3,88,"WtrSat",0.740213523131673
377,3,89,"WtrSat",0.738434163701068
378,3,90,"WtrSat",0.736654804270463
379,3,91,"WtrSat",0.734875444839858
380,3,92,"WtrSat",0.730130486358245
381,3,93,"WtrSat",0.725385527876631
382,3,94,"WtrSat",0.720640569395018
383,3,95,"WtrSat",0.713523131672598
384,3,96,"WtrSat",0.706405693950178
385,3,97,"WtrSat",0.699288256227758
386,3,98,"WtrSat",0.690391459074733
387,3,99,"WtrSat",0.681494661921708
388,3,100,"WtrSat",0.672597864768683
389,3,101,"WtrSat",0.645907473309609
390,3,102,"WtrSat",0.619217081850534
391,3,103,"WtrSat",0.592526690391459
392,3,104,"WtrSat",0.561684460260973
393,3,105,"WtrSat",0.530842230130486
394,3,106,"WtrSat",0.5
395,3,107,"WtrSat",0.473309608540925
396,3,108,"WtrSat",0.446619217081851
397,3,109,"WtrSat",0.419928825622776
398,3,110,"WtrSat",0.398576512455516
399,3,111,"WtrSat",0.377224199288256
400,3,112,"WtrSat",0.355871886120996
401,3,113,"WtrSat",0.347568208778173
402,3,114,"WtrSat",0.33926453143535
403,3,115,"WtrSat",0.330960854092527
404,3,116,"WtrSat",0.329774614472123
405,3,117,"WtrSat",0.32858837485172
406,3,118,"WtrSat",0.327402135231317
407,3,119,"WtrSat",0.324436536180308
408,3,120,"WtrSat",0.3214709371293
409,3,121,"WtrSat",0.318505338078292
410,3,122,"WtrSat",0.31435349940688
411,3,123,"WtrSat",0.310201660735469
412,3,124,"WtrSat",0.306049822064057
413,3,125,"WtrSat",0.301897983392645
414,3,126,"WtrSat",0.297746144721234
415,3,127,"WtrSat",0.293594306049822
416,3,128,"WtrSat",0.28944246737841
417,3,129,"WtrSat",0.285290628706999
418,3,130,"WtrSat",0.281138790035587
419,3,131,"WtrSat",0.278766310794781
420,3,132,"WtrSat",0.276393831553974
421,3,133,"WtrSat",0.274021352313167
422,3,134,"WtrSat",0.274614472123369
423,3,135,"WtrSat",0.275207591933571
424,3,136,"WtrSat",0.275800711743772
425,3,137,"WtrSat",0.276393831553974
426,3,138,"WtrSat",0.276986951364176
427,3,139,"WtrSat",0.277580071174377
428,3,140,"WtrSat",0.276986951364176
429,3,141,"WtrSat",0.276393831553974
430,3,142,"WtrSat",0.275800711743772
431,3,143,"WtrSat",0.271648873072361
432,3,144,"WtrSat",0.267497034400949
433,4,1,"WtrSun",0.250889679715303
434,4,2,"WtrSun",0.250296559905101
435,4,3,"WtrSun",0.249703440094899
436,4,4,"WtrSun",0.249110320284698
437,4,5,"WtrSun",0.259193357058126
438,4,6,"WtrSun",0.269276393831554
439,4,7,"WtrSun",0.279359430604982
440,4,8,"WtrSun",0.288256227758007
441,4,9,"WtrSun",0.297153024911032
442,4,10,"WtrSun",0.306049822064057
443,4,11,"WtrSun",0.319098457888493
444,4,12,"WtrSun",0.33214709371293
445,4,13,"WtrSun",0.345195729537367
446,4,14,"WtrSun",0.349347568208778
447,4,15,"WtrSun",0.35349940688019
448,4,16,"WtrSun",0.357651245551601
449,4,17,"WtrSun",0.3570581257414
450,4,18,"WtrSun",0.356465005931198
451,4,19,"WtrSun",0.355871886120996
452,4,20,"WtrSun",0.34994068801898
453,4,21,"WtrSun",0.344009489916963
454,4,22,"WtrSun",0.338078291814947
455,4,23,"WtrSun",0.333926453143535
456,4,24,"WtrSun",0.329774614472123
457,4,25,"WtrSun",0.325622775800712
458,4,26,"WtrSun",0.325622775800712
459,4,27,"WtrSun",0.325622775800712
460,4,28,"WtrSun",0.325622775800712
461,4,29,"WtrSun",0.323843416370107
462,4,30,"WtrSun",0.322064056939502
463,4,31,"WtrSun",0.320284697508897
464,4,32,"WtrSun",0.3214709371293
465,4,33,"WtrSun",0.322657176749703
466,4,34,"WtrSun",0.323843416370107
467,4,35,"WtrSun",0.323843416370107
468,4,36,"WtrSun",0.323843416370107
469,4,37,"WtrSun",0.323843416370107
470,4,38,"WtrSun",0.326809015421115
471,4,39,"WtrSun",0.329774614472123
472,4,40,"WtrSun",0.332740213523132
473,4,41,"WtrSun",0.338078291814947
474,4,42,"WtrSun",0.343416370106762
475,4,43,"WtrSun",0.348754448398576
476,4,44,"WtrSun",0.357651245551601
477,4,45,"WtrSun",0.366548042704626
478,4,46,"WtrSun",0.375444839857651
479,4,47,"WtrSun",0.380782918149466
480,4,48,"WtrSun",0.386120996441281
481,4,49,"WtrSun",0.391459074733096
482,4,50,"WtrSun",0.401542111506524
483,4,51,"WtrSun",0.411625148279953
484,4,52,"WtrSun",0.421708185053381
485,4,53,"WtrSun",0.434756820877817
486,4,54,"WtrSun",0.447805456702254
487,4,55,"WtrSun",0.46085409252669
488,4,56,"WtrSun",0.477461447212337
489,4,57,"WtrSun",0.494068801897983
490,4,58,"WtrSun",0.51067615658363
491,4,59,"WtrSun",0.521945432977461
492,4,60,"WtrSun",0.533214709371293
493,4,61,"WtrSun",0.544483985765125
494,4,62,"WtrSun",0.545670225385528
495,4,63,"WtrSun",0.546856465005931
496,4,64,"WtrSun",0.548042704626335
497,4,65,"WtrSun",0.548635824436536
498,4,66,"WtrSun",0.549228944246738
499,4,67,"WtrSun",0.549822064056939
500,4,68,"WtrSun",0.551601423487544
501,4,69,"WtrSun",0.55338078291815
502,4,70,"WtrSun",0.555160142348754
503,4,71,"WtrSun",0.55338078291815
504,4,72,"WtrSun",0.551601423487544
505,4,73,"WtrSun",0.549822064056939
506,4,74,"WtrSun",0.53914590747331
507,4,75,"WtrSun",0.52846975088968
508,4,76,"WtrSun",0.51779359430605
509,4,77,"WtrSun",0.511862396204033
510,4,78,"WtrSun",0.505931198102017
511,4,79,"WtrSun",0.5
512,4,80,"WtrSun",0.497034400948992
513,4,81,"WtrSun",0.494068801897983
514,4,82,"WtrSun",0.491103202846975
515,4,83,"WtrSun",0.48576512455516
516,4,84,"WtrSun",0.480427046263345
517,4,85,"WtrSun",0.47508896797153
518,4,86,"WtrSun",0.476275207591934
519,4,87,"WtrSun",0.477461447212337
520,4,88,"WtrSun",0.47864768683274
521,4,89,"WtrSun",0.476275207591934
522,4,90,"WtrSun",0.473902728351127
523,4,91,"WtrSun",0.47153024911032
524,4,92,"WtrSun",0.466192170818505
525,4,93,"WtrSun",0.46085409252669
526,4,94,"WtrSun",0.455516014234875
527,4,95,"WtrSun",0.451957295373665
528,4,96,"WtrSun",0.448398576512456
529,4,97,"WtrSun",0.444839857651246
530,4,98,"WtrSun",0.439501779359431
531,4,99,"WtrSun",0.434163701067616
532,4,100,"WtrSun",0.428825622775801
533,4,101,"WtrSun",0.423487544483986
534,4,102,"WtrSun",0.418149466192171
535,4,103,"WtrSun",0.412811387900356
536,4,104,"WtrSun",0.398576512455516
537,4,105,"WtrSun",0.384341637010676
538,4,106,"WtrSun",0.370106761565836
539,4,107,"WtrSun",0.36061684460261
540,4,108,"WtrSun",0.351126927639383
541,4,109,"WtrSun",0.341637010676157
542,4,110,"WtrSun",0.332740213523132
543,4,111,"WtrSun",0.323843416370107
544,4,112,"WtrSun",0.314946619217082
545,4,113,"WtrSun",0.310201660735469
546,4,114,"WtrSun",0.305456702253855
547,4,115,"WtrSun",0.300711743772242
548,4,116,"WtrSun",0.299525504151839
549,4,117,"WtrSun",0.298339264531435
550,4,118,"WtrSun",0.297153024911032
551,4,119,"WtrSun",0.295373665480427
552,4,120,"WtrSun",0.293594306049822
553,4,121,"WtrSun",0.291814946619217
554,4,122,"WtrSun",0.287069988137604
555,4,123,"WtrSun",0.282325029655991
556,4,124,"WtrSun",0.277580071174377
557,4,125,"WtrSun",0.276986951364176
558,4,126,"WtrSun",0.276393831553974
559,4,127,"WtrSun",0.275800711743772
560,4,128,"WtrSun",0.273428232502966
561,4,129,"WtrSun",0.271055753262159
562,4,130,"WtrSun",0.268683274021352
563,4,131,"WtrSun",0.267497034400949
564,4,132,"WtrSun",0.266310794780546
565,4,133,"WtrSun",0.265124555160142
566,4,134,"WtrSun",0.265717674970344
567,4,135,"WtrSun",0.266310794780546
568,4,136,"WtrSun",0.266903914590747
569,4,137,"WtrSun",0.268090154211151
570,4,138,"WtrSun",0.269276393831554
571,4,139,"WtrSun",0.270462633451957
572,4,140,"WtrSun",0.268683274021352
573,4,141,"WtrSun",0.266903914590747
574,4,142,"WtrSun",0.265124555160142
575,4,143,"WtrSun",0.260379596678529
576,4,144,"WtrSun",0.255634638196916
577,5,1,"WtrWd",0
578,5,2,"WtrWd",0.00118623962040332
579,5,3,"WtrWd",0.00237247924080664
580,5,4,"WtrWd",0.00355871886120996
581,5,5,"WtrWd",0.00474495848161329
582,5,6,"WtrWd",0.00593119810201661
583,5,7,"WtrWd",0.00711743772241993
584,5,8,"WtrWd",0.00830367734282325
585,5,9,"WtrWd",0.00948991696322657
586,5,10,"WtrWd",0.0106761565836299
587,5,11,"WtrWd",0.0118623962040332
588,5,12,"WtrWd",0.0130486358244365
589,5,13,"WtrWd",0.0142348754448399
590,5,14,"WtrWd",0.0154211150652432
591,5,15,"WtrWd",0.0166073546856465
592,5,16,"WtrWd",0.0177935943060498
593,5,17,"WtrWd",0.0195729537366548
594,5,18,"WtrWd",0.0213523131672598
595,5,19,"WtrWd",0.0231316725978648
596,5,20,"WtrWd",0.0243179122182681
597,5,21,"WtrWd",0.0255041518386714
598,5,22,"WtrWd",0.0266903914590747
599,5,23,"WtrWd",0.0278766310794781
600,5,24,"WtrWd",0.0290628706998814
601,5,25,"WtrWd",0.0302491103202847
602,5,26,"WtrWd",0.031435349940688
603,5,27,"WtrWd",0.0326215895610913
604,5,28,"WtrWd",0.0338078291814947
605,5,29,"WtrWd",0.034994068801898
606,5,30,"WtrWd",0.0361803084223013
607,5,31,"WtrWd",0.0373665480427046
608,5,32,"WtrWd",0.0385527876631079
609,5,33,"WtrWd",0.0397390272835113
610,5,34,"WtrWd",0.0409252669039146
611,5,35,"WtrWd",0.0421115065243179
612,5,36,"WtrWd",0.0432977461447212
613,5,37,"WtrWd",0.0444839857651246
614,5,38,"WtrWd",0.0456702253855279
615,5,39,"WtrWd",0.0468564650059312
616,5,40,"WtrWd",0.0480427046263345
617,5,41,"WtrWd",0.0492289442467378
618,5,42,"WtrWd",0.0504151838671412
619,5,43,"WtrWd",0.0516014234875445
620,5,44,"WtrWd",0.0527876631079478
621,5,45,"WtrWd",0.0539739027283511
622,5,46,"WtrWd",0.0551601423487545
623,5,47,"WtrWd",0.0563463819691578
624,5,48,"WtrWd",0.0575326215895611
625,5,49,"WtrWd",0.0587188612099644
626,5,50,"WtrWd",0.0599051008303677
627,5,51,"WtrWd",0.0610913404507711
628,5,52,"WtrWd",0.0622775800711744
629,5,53,"WtrWd",0.0640569395017794
630,5,54,"WtrWd",0.0658362989323843
631,5,55,"WtrWd",0.0676156583629893
632,5,56,"WtrWd",0.0688018979833926
633,5,57,"WtrWd",0.069988137603796
634,5,58,"WtrWd",0.0711743772241993
635,5,59,"WtrWd",0.0723606168446026
636,5,60,"WtrWd",0.0735468564650059
637,5,61,"WtrWd",0.0747330960854092
638,5,62,"WtrWd",0.0759193357058126
639,5,63,"WtrWd",0.0771055753262159
640,5,64,"WtrWd",0.0782918149466192
641,5,65,"WtrWd",0.0794780545670225
642,5,66,"WtrWd",0.0806642941874259
643,5,67,"WtrWd",0.0818505338078292
644,5,68,"WtrWd",0.0830367734282325
645,5,69,"WtrWd",0.0842230130486358
646,5,70,"WtrWd",0.0854092526690391
647,5,71,"WtrWd",0.0865954922894425
648,5,72,"WtrWd",0.0877817319098458
649,5,73,"WtrWd",0.0889679715302491
650,5,74,"WtrWd",0.0901542111506524
651,5,75,"WtrWd",0.0913404507710557
652,5,76,"WtrWd",0.0925266903914591
653,5,77,"WtrWd",0.0937129300118624
654,5,78,"WtrWd",0.0948991696322657
655,5,79,"WtrWd",0.096085409252669
